embedding,text
"[-0.002969224, -0.022940215, -0.004638058, 0.007315528, 0.013817479, 0.017045114, -0.010416458, -0.022300024, -0.031102665, -0.011350072, 0.025887767, 0.03102264, 0.012623787, 0.0111700175, -0.0011961922, 0.021833217, 0.027661633, 0.00058392517, 0.030302424, -0.00028779468, 0.0018622254, 0.006265213, -0.0073488713, -0.004568037, -0.010863259, 0.003937848, 0.047961056, -0.028141776, 0.0015779734, -0.011069988, -0.017538594, -0.0021439765, -0.031902906, 0.0013612417, -0.0071621486, -0.023687106, -0.017085126, -0.022700144, 0.008275816, -0.013870828, 0.028275149, 0.014430996, 0.0031726183, 0.00045930446, -0.009082725, 0.020699544, 0.0171118, -0.03256977, -0.010283085, 0.024874128, 0.047107466, 0.010756561, -0.02161982, -0.0040545496, 0.006545297, 0.0003771965, 0.0144443335, 0.008049081, 0.0053916173, -0.013684105, 0.0019622555, -0.006648661, -0.013290654, 0.028221799, -0.0047914376, -0.0020472808, 0.0072421725, -0.008622587, 0.0021156347, -0.033209965, 0.026994765, 0.005208229, -0.024954153, 0.018592244, 0.030302424, -0.0049814945, -0.030889267, -0.012883865, -0.018872328, 0.010076356, 0.022260012, -0.016071487, 0.014604381, -0.009489514, 0.01336401, -0.020259412, -0.0074422327, 0.030595845, -0.008722616, -0.0403321, 0.011550131, 0.017978728, 0.016324898, 0.019392485, -0.021353073, 0.008542563, -0.011130006, 0.018485546, -0.012503752, -0.020339435, 0.0007477243, -0.004034544, 0.010176387, -0.018632255, -0.028328499, 0.024193924, 0.017405221, -0.0056950417, -0.0066920076, -0.004167917, -0.009362808, 0.021873228, -0.015951453, -0.028701944, 0.013390684, -0.006748691, -0.0013787469, -0.006038478, -0.034383647, -0.010696542, 0.030409122, 0.0082558105, 0.017805342, 0.0021039646, 0.029208763, -0.0033826814, -0.006862059, -0.017805342, -0.037024442, -0.008902671, 0.055269916, 0.008495882, 0.007142143, 0.006068487, -0.037798006, 0.013950852, -0.015751392, 0.034917142, -0.0086425925, -0.008382515, 0.01907239, 0.018232137, -0.021219699, -0.023246974, 0.0132506415, 0.030835917, 0.008889333, 0.0075556, -0.014004202, -0.005708379, 0.003537728, 0.0006789537, 0.021939915, -0.0033910172, 0.026594644, -0.00435464, -0.0020122703, 0.020086026, -0.02136641, -0.013283985, 0.0016063153, 0.018218799, 0.004604715, -0.029235438, -0.00090693875, 0.012130306, -0.0027108132, -0.031902906, -0.013884165, -0.003267647, -0.022326699, 0.021753192, -0.0077489913, 0.001538795, -0.022099962, 0.00985629, 0.022606783, -0.0054816445, -0.031716183, 0.012517088, -0.02407389, -0.012477077, 0.026581308, 0.021926578, -0.013577406, 0.019899303, 0.026954753, -0.00036927746, 0.013764129, -0.0110299755, -0.008669267, 0.025807742, 0.0049814945, 0.00055391615, -0.65043515, -0.024140576, 0.020992965, -0.0125571005, 0.015871428, -0.008382515, 0.0077689975, 0.032756492, -0.017125137, 0.02647461, -0.023887167, 0.009222766, 0.008569238, -0.021779867, 0.012063619, -0.016511621, 0.011230036, -0.02367377, -0.021953253, -0.024540696, -0.0011128339, 0.008162449, -0.006498616, 0.016511621, -0.016618319, 0.012123637, 0.03553066, 0.00038844987, -0.005995132, 0.02731486, -0.039291788, 0.015177887, 0.020939615, -0.0052682473, 0.040385447, 0.0016421593, -0.0072221668, 0.022886867, 0.0066019804, 0.016151512, -0.0046213865, -0.014524357, 0.019779267, 0.0040612184, -0.021606483, 0.006895402, 0.030302424, -0.015924778, 0.0069887633, -0.012123637, 0.0047814343, 0.007275516, 0.008069088, -0.0074088895, -0.001554633, 0.0033726785, 0.03398353, 0.0024857458, 0.0040812246, 0.0018838985, 0.0072821844, 0.015057851, -0.012216998, -0.00048389516, -0.02936881, 0.00058892666, -0.004317962, -0.0039611883, 0.025687706, 0.0038211464, -0.013103931, 0.0036310893, 0.0034443666, -0.024527358, -0.012190323, -0.008729286, 0.024500683, -0.011730186, 0.030035678, 0.015551332, -0.0024740756, -0.009436164, -0.0034410323, -0.0035710714, 0.018192124, -0.018872328, -0.01551132, 0.027875029, 0.013397353, -0.0029825615, -0.00054474676, 0.009669567, -0.015537995, -0.0053716116, 0.019819278, 0.0067620287, -0.01796539, 0.012637124, 0.03593078, -0.00020308176, 0.004464673, -0.021046314, 0.022593444, -0.009169417, -0.0016163182, 0.017792005, -0.03907839, 0.01976593, 0.012397053, -0.021193024, 0.0070487815, -0.037184488, -0.022646794, -0.009789604, 0.022099962, -0.032196324, 0.03262312, 0.017218499, 0.024340635, -0.011443433, 0.00450135, 0.003997866, 0.0036844388, 0.017125137, 0.014524357, 0.026861392, 6.449852e-05, -0.021486446, -0.0023340336, 0.03403688, 0.0010919942, 0.015457971, 0.020539496, -0.012597113, 0.015751392, 0.005438298, 0.013737455, 0.017938714, 0.004207929, -0.032596447, -0.004004535, -0.0014462672, 0.011283385, 0.009942983, -0.020952953, -0.02005935, -0.009109399, -0.010963289, -0.030115701, 0.004508019, -0.008495882, 0.0023557066, -0.02647461, 0.018618919, 0.004934814, -0.007715648, -0.01871228, -0.02031276, -0.00258911, -0.034436997, 0.0361175, 0.0074222265, -0.033343337, 0.013670768, -0.0054816445, 0.006188523, -0.006685339, 0.030115701, -0.013817479, -0.028942015, -0.003987863, 0.003197626, 0.011716848, 0.017952053, -0.007575606, 0.02471408, 0.0053015905, -0.011003301, -0.019272448, -0.007889033, -0.0018005401, -0.0028908672, 0.0073422026, -0.01451102, 0.017858692, 0.022286685, 0.0027024774, -0.0034543697, 0.013524057, 0.0009986329, 0.00450135, -0.0051915576, -0.013790804, -0.00050556834, -0.021393085, 0.01201027, -0.003797806, 0.007635624, 0.009362808, 0.03598413, 0.015124537, 0.015244573, 0.03147611, -0.0024207262, 0.012090294, -0.03393018, 0.009702911, -0.009376146, 0.023433696, 0.004934814, -0.005314928, -0.023447035, 0.008569238, -0.008142442, 0.019512521, 0.00047264178, 0.002107299, 0.017992064, 0.0015246241, 0.0049048048, 0.014817779, 0.002639125, 0.00870928, -0.021859892, 0.0014245941, 0.043292988, -0.0003763629, 0.037851356, -0.007682305, -0.012643794, -0.01736521, 0.008495882, 0.00745557, 0.022646794, -0.0055583343, 0.015177887, 0.026607983, -0.0075089196, 0.028701944, -0.018925678, 0.009376146, -0.003107599, 0.02436731, -0.030569172, 0.0008206629, 0.016818378, 0.031769533, -0.010816579, -0.016444933, 0.011703511, -0.036971092, 0.010269748, -0.0001252459, -0.006035144, 0.019352473, -0.013263979, -0.001404588, 0.0071688173, 0.0026808043, 0.020232737, 0.0053115934, 0.012897203, 0.031342737, 0.022953553, 0.031689506, 0.0019405822, -0.008415858, -0.0037711314, -0.0019655896, -0.021086326, -0.017938714, -0.017458571, 0.005748391, -0.0017938715, 0.0071288054, 0.0054483013, 0.010269748, 0.007682305, -0.007989063, 0.013750792, -0.030462472, -0.014751092, 0.016324898, 0.011470107, 0.0007439732, 0.005865093, -0.014284286, -0.0024907473, -0.0066219866, 0.038198125, -0.01996599, 0.024460671, 0.0115568, -0.009802941, -0.008929346, -0.00985629, 0.002809176, -0.008869328, 0.02196659, 0.02867527, 0.0005214064, 0.0032426394, -0.021819878, 0.0065219565, 0.043559734, -0.003467707, -0.0043813144, 0.0053449366, 0.027128138, -0.022980228, 0.0046947417, -0.009342803, -0.010849922, -0.01631156, 0.015191224, 0.0049881632, -0.013577406, -0.013337335, 0.010323097, -0.033743456, -0.0035210564, -0.0025657697, -0.0039011703, 0.005348271, 0.07164816, 0.004618052, -0.009996332, 0.0049114735, -0.0045580342, 0.004114568, -0.015337935, -0.02936881, 0.01385749, 0.005108199, 0.0011028309, -0.018858992, 0.02576773, -0.010869928, 0.0060584843, -0.00367777, -0.0092561105, -0.015791405, 0.01335734, -0.024540696, -0.00087109464, 0.020259412, 0.01916575, 0.0010519823, -0.020886267, -0.019632556, 0.051908907, 0.0031559467, 0.008069088, -0.032596447, -0.024127237, 0.039638557, -0.0006331066, 0.006395252, 0.018899003, 0.018218799, 0.020539496, 0.037157815, -0.013790804, -0.006815378, 0.02362042, 0.0035443967, 0.005968457, -0.014284286, 0.0029742257, 0.007635624, -0.025007503, -0.00725551, -0.00017244757, -0.018285485, 0.010043013, -0.027795006, -0.032356374, 0.015391284, 0.009869628, 0.0058484212, 0.004217932, -0.0070554498, -0.021806542, -0.01876563, 0.01471108, -0.024193924, -0.0024740756, -0.021353073, 0.012843853, -0.02307359, -0.033049915, -0.0046213865, -0.016151512, 0.016098162, -0.032223, -0.03112934, -0.010229736, -0.004347971, 0.017591944, 0.010403121, 0.025554333, -0.006875396, 0.009689573, -0.03126271, -0.014991164, -0.02382048, 0.0053349338, 0.0030242405, -0.0026524623, 0.003337668, 0.012843853, 0.012343703, -0.021113, 0.004111233, 0.023487046, -0.011416758, -0.0037311194, -0.02056617, 0.0091160685, -0.003069254, 0.025781067, -0.009409489, 0.0064886133, -0.0003253059, -0.0034910473, -0.02542096, 0.014951152, 0.0028025075, 0.02356707, 0.02271348, 0.022006601, 0.025114201, -0.022033276, 0.003007569, 0.000105292005, -0.016124837, 0.006565303, 0.014004202, 0.00015515072, 0.013737455, 0.018872328, -0.01285719, 0.029342135, -0.03326331, -0.0017738655, -0.047747657, 0.010969957, -0.0037644627, -0.003019239, 0.01335734, -0.0042212666, 0.008702611, -0.009916308, 0.010203061, -0.002739155, 0.005358274, -0.00965623, -0.01916575, -0.031556133, 0.013977527, -0.031502783, 0.015057851, 0.002108966, 0.004107899, -0.009716248, -0.012150312, -0.004207929, -0.015751392, -0.012923877, -0.028701944, -0.004868127, -0.012110299, 0.011736854, 0.022460071, -0.011590144, -0.01576473, -0.017925378, -0.015044513, -0.018792305, -0.021753192, -0.0034610382, -0.027581608, 0.01905905, 0.011143343, 0.010129706, -0.008102431, -0.007635624, 0.01596479, -0.024327299, -0.0012837185, -0.011916908, -0.02976893, -0.014564369, 0.0073688775, 0.012837185, 0.009336134, 0.026928078, -0.008169117, 0.0046213865, 0.014884465, -0.021806542, -0.004931479, 0.004424661, -0.036971092, -0.015351272, 0.022046614, 0.00053891167, -0.009916308, 0.0001556717, -0.022179987, 0.026141176, 0.0023106933, 0.019779267, 0.0058117434, 0.0073822145, -0.033343337, 0.0049448167, 0.015404621, 0.027141476, -0.029182088, 0.018632255, -0.013630756, -0.0010111367, 0.011396753, 0.014257611, 0.0013062252, -0.016871728, -0.007642293, -0.021779867, 0.024393985, -0.012403721, -0.0050948616, 0.014524357, -0.033690106, -0.0071021304, -0.021886567, -0.02647461, -0.023233637, -0.010623187, 0.011256711, 0.009089394, 0.01941916, -0.017565269, -0.043906506, 0.00047889366, -0.019205762, 0.048467875, 0.016618319, 0.018805642, 0.0381181, -0.013404021, -0.0072221668, 0.03403688, -0.0044546695, -0.02367377, 0.020859592, -0.019992664, -0.012477077, -0.02671468, -0.0078023407, 0.02367377, -0.03867827, -0.024847453, 0.0191124, -0.025087526, -0.0017105131, -0.014671068, -0.017818678, -0.0034910473, -0.0004476343, 0.009429496, 0.014817779, -0.038998365, 0.016284885, -0.031289387, 0.022980228, -0.0001557759, 0.019779267, 0.016818378, -0.012130306, -0.009769597, -0.00920943, -0.008775966, -0.017538594, -0.002929212, 0.03803808, -0.0115301255, -0.0039011703, 0.020286085, 0.01165683, -0.00049098063, -0.0078090094, -0.012663799, 0.023046914, -0.012730486, -0.012237004, 0.009689573, 0.013123937, 0.029048715, 0.011069988, 0.00017203078, 0.007335534, -0.017338535, 0.006318562, 0.009049381, 0.024220599, -0.023847153, -0.019459171, -0.009562869, -0.011756861, -0.007829015, -0.0029958987, 0.023246974, -0.018685605, -0.008049081, 0.009902971, -0.030595845, 0.014964489, -0.0031109334, 0.020299423, -0.0052515753, 0.015324597, -0.009882965, 0.017578607, 0.010269748, 0.009036045, -0.014350972, 0.006035144, 0.006995432, 0.0076022805, 0.00094278285, 0.008969357, -0.018485546, -2.3965524e-05, 0.02316695, 0.0065619685, -0.0035343936, -0.013450702, -0.011916908, 0.008075756, 0.0059317797, -0.02091294, -0.019805942, 0.010103031, 0.011776866, 0.007975726, 0.023993865, -0.026327899, 0.03256977, 0.008389183, -0.019459171, 0.01095662, -0.03278317, -0.009776266, 0.0035010504, 0.020352773, -0.0006176853, -0.019499183, 0.0014029209, -0.008602581, -0.030462472, 0.008909339, -0.0048114434, -0.0029342135, 0.010269748, 0.02105965, 0.007415558, 0.002819179, -0.008495882, -0.031342737, -0.00056016806, 0.0022123305, -0.039665233, -0.0061018304, 0.0010819912, 0.02436731, -0.010963289, -0.01831216, -0.0160048, 0.0030109033, -0.026394585, -0.009129406, 0.008049081, 0.016938414, 0.008689273, 0.047054116, 0.017645294, 0.03342336, -0.011583475, 0.02307359, 0.0059484513, -0.005785069, -0.015791405, 0.0057817344, -0.02496749, -0.0008911007, -0.013003902, -0.022086626, 0.02562102, -0.018538894, 0.00850922, 0.024994165, 0.010583175, 0.008989364, -0.024193924, -0.015071188, -0.0020356106, -0.0053416025, 0.005044847, -0.00086192525, 0.0020856257, -0.004464673, 0.020806242, -0.008902671, -0.007008769, 0.013670768, -0.0018322163, -0.0006914574, -0.011109999, -0.019605882, -0.015724717, 0.007395552, 0.05124204, 0.013604081, -0.0072221668, 0.023833817, -0.0027708313, -0.008842653, 0.008762629, 0.009816278, -0.023940515, -0.014417659, 0.025514321, -0.021219699, 0.009396153, -0.019325798, 0.02731486, -0.031209363, -0.006118502, -0.002407389, 0.008942683, -0.03473042, 0.034863792, 0.020846253, -0.017578607, 0.017992064, -0.019085726, -0.0010619853, 0.010276416, -0.019445835, -0.021793205, -0.016498283, 0.026594644, 0.0031859558, -0.012463739, -0.028835317, 0.0021006302, 0.008222466, -0.0023607083, 0.0010511486, 0.20806243, -0.0050215065, 0.023260312, 0.015831416, -0.007315528, 0.0064319298, 0.02071288, -0.014791104, -0.011956921, -0.022206662, -0.0038411524, 0.012523757, 0.0033743456, -0.005898436, -0.010183055, -0.01791204, -0.02771498, -0.016071487, -0.027928378, -0.060871594, -0.0047014104, -0.016978428, -0.0038711613, -0.018338835, -0.0029142075, -0.006205195, 0.003339335, -0.02041946, 0.03467707, -0.001758861, -0.016845053, 0.014497682, -0.011203361, -0.0034910473, -0.030595845, -8.8307745e-05, 0.028381849, 0.012817179, 0.026688006, -0.010996632, 0.016324898, -0.02782168, 0.017858692, -0.016284885, 0.010563169, 0.023273649, -0.032809842, -0.012837185, -0.0029725584, 0.01371078, -0.023553733, 0.001598813, 0.030942617, 0.023273649, 0.016778367, -0.008615918, 0.0026808043, 0.01321063, -0.031662833, 0.008442533, -0.011936914, 0.02442066, 0.0016913407, 0.010296422, -0.0055183223, 0.025287587, -0.017952053, -0.013964189, 0.008549231, -0.03142276, 0.021499783, -0.009429496, 0.0064319298, 0.013924177, -0.03102264, -0.011416758, 0.02931546, 0.016391585, 0.0047714314, 0.0130839255, -0.024607383, -0.0052349037, 0.014551032, -0.02662132, -0.0048081093, -0.008202461, -0.0012453736, -0.013130606, -0.017458571, 0.00085525657, -0.0033843487, -0.024380647, 0.009102731, 0.004027875, 0.004538028, -0.007608949, 0.01151012, -0.005258244, -0.0077623287, -0.006215198, 0.017485246, -0.0063719116, 0.020126037, 0.01936581, -0.03136941, 0.0026741356, -0.0033660098, 0.025981128, 0.022046614, -0.017125137, -0.001618819, -0.00059642893, 0.000812327, -0.002657464, -0.012763829, -0.008475876, 0.007195492, 0.006265213, 0.01005635, 0.0039045047, 0.002947551, -0.026554633, 0.00475476, 0.013197293, -0.009282785, -0.024087226, -0.008982695, 0.024393985, -0.006435264, -0.02466073, 0.013123937, -0.045106865, 0.008402521, 0.0046647326, -0.013424027, 0.033023242, 0.0037311194, -0.023180287, 0.003387683, -0.018472208, -0.015351272, 0.016298223, -0.007869028, -0.014791104, -0.007375546, -0.017738655, 0.0057683974, -0.015337935, -0.012983895, -0.021953253, -0.0018338835, -0.017298523, 0.00425461, -0.02276683, 0.019445835, 0.011049981, -0.015457971, -0.0401187, 0.009076056, 0.022940215, -0.03102264, -0.0014521023, 0.032463074, -0.008409189, -0.01235704, -0.0039411825, -0.17061119, 0.0086425925, 0.011590144, -0.019285785, 0.02742156, 0.007949051, 0.042359374, 0.008882665, -0.0014070888, 0.0231136, 0.005464973, -0.00060851587, -0.033156615, -0.011456771, -0.02931546, -0.017125137, -0.04283952, 0.015231236, 0.01331066, -0.0003409356, -0.023793805, -0.010463139, 0.028115101, -0.02467407, -0.0092561105, 0.0061718514, -0.0087559605, 0.014524357, 0.011950252, -0.0072688474, -0.008896003, 0.0043112934, 0.022206662, -0.025380947, 0.01625821, 0.00785569, 0.012730486, -0.014991164, -0.034490347, 0.019819278, 0.014430996, 0.00745557, 0.011216698, 0.0003155113, -0.020512821, 0.033049915, 0.014057551, -0.0045813746, 0.018152112, -0.025861092, -0.015804742, -0.009089394, 0.023180287, -0.011643493, 0.001108666, 0.01000967, 0.013450702, 0.022833517, -0.002737488, -0.020952953, 0.00485479, 0.0004830616, 0.0077023106, -0.023927178, -0.0052349037, -0.014737755, -0.016791705, 0.007969057, -0.028381849, -0.0046947417, 0.004608049, -0.009442833, 0.021579808, -0.018045414, 0.0020239404, -0.015151212, -0.020259412, 0.00015890184, -3.0608142e-05, -0.015377947, -0.01035644, 0.028995365, -0.0023640424, -0.005835084, 0.0083958525, 0.0011470107, -0.007248841, -0.02141976, -0.0019322464, 0.012350372, 0.014924478, -0.026981428, 0.0026374578, -0.039185088, -0.010643193, 0.0012753826, 0.022686806, 0.0056283553, -0.0016705012, -0.004007869, 0.016044814, -0.017098462, -0.042065952, 0.01451102, 0.029982328, 0.0022540095, -0.0060184724, 0.004674736, 0.03427695, 0.011830215, -0.011443433, 0.022273349, 0.011063319, 0.022500083, -0.014977827, 0.027955053, -0.012176987, -0.02776833, 0.009562869, 0.010283085, 0.066686675, 0.0006181021, -0.010996632, 0.016151512, 0.01556467, -0.033503383, -0.097415894, -0.006438598, 0.018232137, 0.024834117, 0.015991464, 0.035610683, -0.013390684, 0.030595845, 0.0048214463, 0.006585309, -0.0028158447, -0.032356374, -0.012670468, -0.022393385, 0.016271548, -0.015698044, 0.0040012, -0.04126571, -0.025807742, 0.015444634, 0.02907539, -0.015951453, 0.0014145911, -0.009896303, -0.040438797, 0.0011395086, -0.036544297, 0.009882965, 0.021459771, 0.0004930646, -0.008715948, -0.016084826, -0.020539496, -0.00995632, -0.01181021, 0.0101163685, -0.02907539, 0.0012387049, 0.014591044, -0.024180587, 0.006995432, 0.008329165, 0.01856557, -0.02947551, 0.0014362643, -0.0018155447, 0.008962689, 0.013477377, 0.004864793, -0.024260612, -0.0113367345, -0.005098196, -0.027261512, -0.02466073, 0.04484012, 0.0030792572, 0.010089694, 0.005134874, -0.00965623, 0.003807809, -0.0051915576, -0.00815578, -0.007035444, 0.0075689373, 0.009436164, 0.0049148076, 0.0018355506, -0.04131906, 0.03062252, -0.0132773165, -0.0012545431, 0.025474308, -0.016685005, 0.017992064, -0.029608883, 0.008936014, -0.01365743, 0.0024824115, 0.023900503, -0.022260012, -0.012450402, -0.03707779, -0.008022407, -0.008969357, -0.009382815, 0.017138476, 0.004784769, -0.0048514553, -0.001634657, -0.013237305, 0.00097279187, 0.022513421, -0.0016755026, -0.01931246, 0.0082558105, 0.021393085, 0.006065153, 0.0161115, -0.0020322762, 0.0005184889, -0.013817479, 0.011096662, -0.06503284, 0.018325498, -0.011523457, -0.013470707, 0.007362209, -0.025207562, 0.010549831, 0.0040612184, -0.018432196, 0.01736521, 0.0078090094, 0.0231136, -0.014390984, -0.01936581, -8.492131e-06, -0.012283685, 0.013097263, -0.009702911, -0.0032209663, 0.011823547, -0.0037511254, 0.00800907, 0.021179687, 0.012116969, -0.03158281, 0.0039478512, -0.020299423, 0.0020406123, -0.01531126, -0.02702144, 0.006765363, -0.03598413, -0.00635524, 0.030809242, -0.009069388, 0.007989063, 0.008369178, 0.0010786569, 0.01765863, 0.004928145, -0.030809242, -0.01676503, 0.0014971158, -0.0021006302, -0.009296122, 0.017778667, -0.010643193, -0.0047781, 0.032596447, 0.0025657697, 0.011476777, 0.026261212, 0.020979628, -0.007015438, 0.0077489913, -0.04137241, 0.00785569, 0.0115568, 0.0043446366, -0.020686205, 0.021633158, 0.0032843186, 0.009376146, -0.0025941115, 0.010136374, -0.0070821247, -0.002247341, -0.0074222265, 0.004638058, -0.009296122, -0.02256677, -0.0013704111, 0.010229736, 0.028381849, 0.010203061, 0.013384015, -0.023460371, -0.00021173019, -0.030569172, 0.026741356, 0.030435797, 0.008115768, -0.01671168, 0.004317962, 0.016404921, -0.008062419, 0.0048747957, 0.001698843, 0.0059451167, 0.008082424, -0.0010378114, -0.019219099, -0.015151212, 0.0071888235, 0.009082725, 0.006138508, -0.016191524, 0.009036045, -0.009949652, 0.017872028, -0.008222466, -0.017378546, 0.0052749156, -0.01115668, -0.013630756, 0.041159015, -0.022500083, -0.009016038, 0.001204528, 0.008275816, 0.010489814, -0.011496782, 0.029848956, 0.009229436, -0.018152112, -0.00050806906, 0.0025057518, -0.017832017, -0.014350972, 0.024860792, 0.006388583, 0.036197525, 0.038918342, -0.011290054, 0.026541296, 0.02502084, 0.02702144, 0.0140842255, -0.0021206362, 0.0059451167, -0.01731186, 0.0009702911, -0.02971558, 0.0026941416, -0.013137274, -0.019872628, -0.012630456, 0.004244607, -0.03112934, 0.09453503, 0.0052615786, -0.0074422327, 0.031396087, 0.006075156, 0.026327899, -0.0027808342, -0.0009677903, -0.020446135, -0.01891234, -0.0025524325, 0.010776566, 0.0075822747, -0.009622887, -0.007695642, 0.0056616985, -0.012463739, 0.04748091, -0.014577706, -0.020206062, 0.019099062, -0.010109699, 0.029795606, -0.020486146, 0.008022407, 0.0066986764, 0.02141976, -0.0055416627, -0.0122503415, -0.020259412, 0.016858391, 0.0068887332, -0.053802807, -0.0015579674, -0.0013987529, -0.013444033, 0.0019739256, -0.017231837, 0.015244573, -0.014497682, -0.015991464, 0.03203628, -0.018885667, -0.026594644, 0.012537095, 0.012303691, -0.016791705, 0.018792305, -0.021393085]","[""Y  Y       \n\n            \n    Y  Y     \n          \n     Y  Y   \n          \n\n      TheY  Y  \nY           \n     Bhagavad Gita  Y  Y\n  Y          \n        Y  \n\n  Y  The Original Sanskrit     \n         Y  \n    Y       \n         Y\n     Y      \n\n   An English Translation   \n      Lars Martin Fosse   \n           \n       Y    \n         \n\n          Y   \nY         \n            Y   \n Y        \n            Y  \n\n  Y        \n              \n     Y""]"
